ArchivePath,RunName,Status,Note,Dataset,Model,Pretrained,Dropout,Epochs,BestEpoch,Optimizer,FreezeBackbone,LrBackbone,LrFinetune,BatchSize,NumWorkers,ClassWeights,LabelSmoothing,DPEnabled,DPMode,NoiseMultiplier,TargetEpsilon,TargetDelta,MaxGradNorm,PoissonSampling,Clipping,GradSampleMode,BestValBalancedAccuracy,BestValAUC,BestValSensitivity,BestValSpecificity,BestValLoss,FinalTestBalancedAccuracy,FinalTestAUC,FinalTestSensitivity,FinalTestSpecificity,FinalTestLoss,BestModelTestBalancedAccuracy,BestModelTestAUC,BestModelTestSensitivity,BestModelTestSpecificity,BestModelTestLoss,FinalEpsilon,AverageEpochDuration,Duration,ArchiveTimestamp
centralized_runs/archive/2026-06-03/bigger_model_convnextsmall_60run_9385373_20260603_171516/runs/convnextsmall_bigger_blockb_adam_fullbackbone_dp_targeteps2_clip200_dropout0_lrf2e-4_lrb1e-4_b64_e60_seed42_9385373,convnextsmall_bigger_blockb_adam_fullbackbone_dp_targeteps2_clip200_dropout0_lrf2e-4_lrb1e-4_b64_e60_seed42_9385373,completed,"ConvNeXtSmall bigger-model DP sweep from Slurm job 9385373. Failed non-DP baseline configs 01-08 were excluded. Archived run/config names and CSV fields use each run resolved_config.yml because configs 14-60 were updated to 60 epochs mid-sweep. Data/settings note: HPC PersistentDataset, patient-grouped manifest; data_csv=/N/u/wenytang/Quartz/embed_data/cleaned_data_points.csv; cleaned_data_root=/N/slate/wenytang/embed_cleaned; cache_dir=./centralized_runs/cache/convnext_256_ras_scale_v1; save_metric=balanced_accuracy; train/eval transforms use RAS orientation, 256x256 resize/pad/crop, ScaleIntensityd; train adds affine/flip/rotation augmentation.",PersistentDataset,ConvNeXtSmall,True,0.0,60,50,Adam,False,0.0001,0.0002,64,2,True,0.1,True,target_epsilon,2.138671875,2.0,1e-05,200.0,True,flat,hooks,0.6620007351139428,0.6921557216368537,0.7532467532467533,0.5707547169811321,0.6695168912410736,0.6024010368612979,0.6563602946560638,0.7469135802469136,0.4578884934756821,0.6769816655861703,0.5987050217477263,0.6498176705768639,0.6944444444444444,0.5029655990510083,0.6843589230587608,1.9906264522644934,00:00:36,00:35:47,2026-06-03T17:42:54
centralized_runs/archive/2026-06-03/bigger_model_convnextsmall_60run_9385373_20260603_171516/runs/convnextsmall_bigger_blockb_adam_fullbackbone_dp_targeteps2_clip250_dropout0_lrf2e-4_lrb1e-4_b64_e60_seed42_9385373,convnextsmall_bigger_blockb_adam_fullbackbone_dp_targeteps2_clip250_dropout0_lrf2e-4_lrb1e-4_b64_e60_seed42_9385373,completed,"ConvNeXtSmall bigger-model DP sweep from Slurm job 9385373. Failed non-DP baseline configs 01-08 were excluded. Archived run/config names and CSV fields use each run resolved_config.yml because configs 14-60 were updated to 60 epochs mid-sweep. Data/settings note: HPC PersistentDataset, patient-grouped manifest; data_csv=/N/u/wenytang/Quartz/embed_data/cleaned_data_points.csv; cleaned_data_root=/N/slate/wenytang/embed_cleaned; cache_dir=./centralized_runs/cache/convnext_256_ras_scale_v1; save_metric=balanced_accuracy; train/eval transforms use RAS orientation, 256x256 resize/pad/crop, ScaleIntensityd; train adds affine/flip/rotation augmentation.",PersistentDataset,ConvNeXtSmall,True,0.0,60,50,Adam,False,0.0001,0.0002,64,2,True,0.1,True,target_epsilon,2.138671875,2.0,1e-05,250.0,True,flat,hooks,0.6643592256799804,0.696168218573879,0.7532467532467533,0.5754716981132075,0.672598373889923,0.5900718333992355,0.650714672758959,0.7685185185185185,0.41162514827995256,0.6787109531854328,0.5992871578577391,0.6410307104257282,0.6635802469135802,0.534994068801898,0.6888423562049866,1.9906264522644934,00:00:36,00:35:36,2026-06-03T17:42:54
centralized_runs/archive/2026-06-03/bigger_model_convnextsmall_60run_9385373_20260603_171516/runs/convnextsmall_bigger_blockb_adam_fullbackbone_dp_targeteps1_clip150_dropout0_lrf2e-4_lrb1e-4_b64_e60_seed42_9385373,convnextsmall_bigger_blockb_adam_fullbackbone_dp_targeteps1_clip150_dropout0_lrf2e-4_lrb1e-4_b64_e60_seed42_9385373,completed,"ConvNeXtSmall bigger-model DP sweep from Slurm job 9385373. Failed non-DP baseline configs 01-08 were excluded. Archived run/config names and CSV fields use each run resolved_config.yml because configs 14-60 were updated to 60 epochs mid-sweep. Data/settings note: HPC PersistentDataset, patient-grouped manifest; data_csv=/N/u/wenytang/Quartz/embed_data/cleaned_data_points.csv; cleaned_data_root=/N/slate/wenytang/embed_cleaned; cache_dir=./centralized_runs/cache/convnext_256_ras_scale_v1; save_metric=balanced_accuracy; train/eval transforms use RAS orientation, 256x256 resize/pad/crop, ScaleIntensityd; train adds affine/flip/rotation augmentation.",PersistentDataset,ConvNeXtSmall,True,0.0,60,46,Adam,False,0.0001,0.0002,64,2,True,0.1,True,target_epsilon,3.828125,1.0,1e-05,150.0,True,flat,hooks,0.6390437392795884,0.6861982357265376,0.8181818181818182,0.45990566037735847,0.6685040533542633,0.600731514432582,0.6483092424175856,0.7222222222222222,0.4792408066429419,0.6816792048906025,0.5861506524317912,0.626766545113718,0.75,0.4223013048635824,0.6875032876667223,0.9996288355847338,00:00:36,00:35:31,2026-06-03T17:42:54
centralized_runs/archive/2026-06-03/bigger_model_convnextsmall_60run_9385373_20260603_171516/runs/convnextsmall_bigger_blockb_adam_fullbackbone_dp_targeteps1_clip200_dropout0_lrf2e-4_lrb1e-4_b64_e60_seed42_9385373,convnextsmall_bigger_blockb_adam_fullbackbone_dp_targeteps1_clip200_dropout0_lrf2e-4_lrb1e-4_b64_e60_seed42_9385373,completed,"ConvNeXtSmall bigger-model DP sweep from Slurm job 9385373. Failed non-DP baseline configs 01-08 were excluded. Archived run/config names and CSV fields use each run resolved_config.yml because configs 14-60 were updated to 60 epochs mid-sweep. Data/settings note: HPC PersistentDataset, patient-grouped manifest; data_csv=/N/u/wenytang/Quartz/embed_data/cleaned_data_points.csv; cleaned_data_root=/N/slate/wenytang/embed_cleaned; cache_dir=./centralized_runs/cache/convnext_256_ras_scale_v1; save_metric=balanced_accuracy; train/eval transforms use RAS orientation, 256x256 resize/pad/crop, ScaleIntensityd; train adds affine/flip/rotation augmentation.",PersistentDataset,ConvNeXtSmall,True,0.0,60,36,Adam,False,0.0001,0.0002,64,2,True,0.1,True,target_epsilon,3.828125,1.0,1e-05,200.0,True,flat,hooks,0.6187362166135751,0.6706689536878216,0.8766233766233766,0.3608490566037736,0.6772928416728974,0.5478889328236897,0.635857387636747,0.9012345679012346,0.19454329774614473,0.6851352453231812,0.5670719652036378,0.6017603210169441,0.8055555555555556,0.32858837485172004,0.6937803406464426,0.9996288355847338,00:00:36,00:35:36,2026-06-03T17:42:54
centralized_runs/archive/2026-06-03/bigger_model_convnextsmall_60run_9385373_20260603_171516/runs/convnextsmall_bigger_blockb_adam_fullbackbone_dp_targeteps1_clip250_dropout0_lrf2e-4_lrb1e-4_b64_e60_seed42_9385373,convnextsmall_bigger_blockb_adam_fullbackbone_dp_targeteps1_clip250_dropout0_lrf2e-4_lrb1e-4_b64_e60_seed42_9385373,completed,"ConvNeXtSmall bigger-model DP sweep from Slurm job 9385373. Failed non-DP baseline configs 01-08 were excluded. Archived run/config names and CSV fields use each run resolved_config.yml because configs 14-60 were updated to 60 epochs mid-sweep. Data/settings note: HPC PersistentDataset, patient-grouped manifest; data_csv=/N/u/wenytang/Quartz/embed_data/cleaned_data_points.csv; cleaned_data_root=/N/slate/wenytang/embed_cleaned; cache_dir=./centralized_runs/cache/convnext_256_ras_scale_v1; save_metric=balanced_accuracy; train/eval transforms use RAS orientation, 256x256 resize/pad/crop, ScaleIntensityd; train adds affine/flip/rotation augmentation.",PersistentDataset,ConvNeXtSmall,True,0.0,60,47,Adam,False,0.0001,0.0002,64,2,True,0.1,True,target_epsilon,3.828125,1.0,1e-05,250.0,True,flat,hooks,0.6080923793187945,0.6369992036265621,0.8246753246753247,0.3915094339622642,0.6810761749744415,0.5220442862791617,0.6218971046966302,0.9444444444444444,0.099644128113879,0.6904247905078688,0.5766717191687536,0.5976963519470438,0.7808641975308642,0.37247924080664296,0.6965382946164984,0.9996288355847338,00:00:36,00:35:35,2026-06-03T17:42:54
centralized_runs/archive/2026-06-03/bigger_model_convnextsmall_60run_9385373_20260603_171516/runs/convnextsmall_bigger_blockb_adam_fullbackbone_dp_targeteps0p5_clip200_dropout0_lrf2e-4_lrb1e-4_b64_e60_seed42_9385373,convnextsmall_bigger_blockb_adam_fullbackbone_dp_targeteps0p5_clip200_dropout0_lrf2e-4_lrb1e-4_b64_e60_seed42_9385373,completed,"ConvNeXtSmall bigger-model DP sweep from Slurm job 9385373. Failed non-DP baseline configs 01-08 were excluded. Archived run/config names and CSV fields use each run resolved_config.yml because configs 14-60 were updated to 60 epochs mid-sweep. Data/settings note: HPC PersistentDataset, patient-grouped manifest; data_csv=/N/u/wenytang/Quartz/embed_data/cleaned_data_points.csv; cleaned_data_root=/N/slate/wenytang/embed_cleaned; cache_dir=./centralized_runs/cache/convnext_256_ras_scale_v1; save_metric=balanced_accuracy; train/eval transforms use RAS orientation, 256x256 resize/pad/crop, ScaleIntensityd; train adds affine/flip/rotation augmentation.",PersistentDataset,ConvNeXtSmall,True,0.0,60,43,Adam,False,0.0001,0.0002,64,2,True,0.1,True,target_epsilon,7.1875,0.5,1e-05,200.0,True,flat,hooks,0.5918432982112227,0.6356591521685862,0.7662337662337663,0.41745283018867924,0.682122778892517,0.5091329467070866,0.5778085321383067,0.9969135802469136,0.021352313167259787,0.698882382167013,0.5617064276613506,0.5745720018159718,0.7283950617283951,0.39501779359430605,0.7026957273483276,0.49843983822846294,00:00:36,00:35:33,2026-06-03T17:42:54
centralized_runs/archive/2026-06-03/bigger_model_convnextsmall_60run_9385373_20260603_171516/runs/convnextsmall_bigger_blockb_adam_fullbackbone_dp_targeteps0p5_clip250_dropout0_lrf2e-4_lrb1e-4_b64_e60_seed42_9385373,convnextsmall_bigger_blockb_adam_fullbackbone_dp_targeteps0p5_clip250_dropout0_lrf2e-4_lrb1e-4_b64_e60_seed42_9385373,completed,"ConvNeXtSmall bigger-model DP sweep from Slurm job 9385373. Failed non-DP baseline configs 01-08 were excluded. Archived run/config names and CSV fields use each run resolved_config.yml because configs 14-60 were updated to 60 epochs mid-sweep. Data/settings note: HPC PersistentDataset, patient-grouped manifest; data_csv=/N/u/wenytang/Quartz/embed_data/cleaned_data_points.csv; cleaned_data_root=/N/slate/wenytang/embed_cleaned; cache_dir=./centralized_runs/cache/convnext_256_ras_scale_v1; save_metric=balanced_accuracy; train/eval transforms use RAS orientation, 256x256 resize/pad/crop, ScaleIntensityd; train adds affine/flip/rotation augmentation.",PersistentDataset,ConvNeXtSmall,True,0.0,60,27,Adam,False,0.0001,0.0002,64,2,True,0.1,True,target_epsilon,7.1875,0.5,1e-05,250.0,True,flat,hooks,0.593282896348934,0.6160101690762069,0.7077922077922078,0.47877358490566035,0.6946536600589752,0.5071174377224199,0.5775412621003764,1.0,0.014234875444839857,0.6989850715587014,0.5698673169017179,0.5920177789493724,0.6604938271604939,0.4792408066429419,0.7040132691985682,0.49843983822846294,00:00:36,00:35:40,2026-06-03T17:42:54
centralized_runs/archive/2026-06-03/bigger_model_convnextsmall_60run_9385373_20260603_171516/runs/convnextsmall_bigger_blockc_adam_fullbackbone_dp_targeteps10_clip250_dropout0_lrf1e-4_lrb5e-5_b64_e60_seed42_9385373,convnextsmall_bigger_blockc_adam_fullbackbone_dp_targeteps10_clip250_dropout0_lrf1e-4_lrb5e-5_b64_e60_seed42_9385373,completed,"ConvNeXtSmall bigger-model DP sweep from Slurm job 9385373. Failed non-DP baseline configs 01-08 were excluded. Archived run/config names and CSV fields use each run resolved_config.yml because configs 14-60 were updated to 60 epochs mid-sweep. Data/settings note: HPC PersistentDataset, patient-grouped manifest; data_csv=/N/u/wenytang/Quartz/embed_data/cleaned_data_points.csv; cleaned_data_root=/N/slate/wenytang/embed_cleaned; cache_dir=./centralized_runs/cache/convnext_256_ras_scale_v1; save_metric=balanced_accuracy; train/eval transforms use RAS orientation, 256x256 resize/pad/crop, ScaleIntensityd; train adds affine/flip/rotation augmentation.",PersistentDataset,ConvNeXtSmall,True,0.0,60,59,Adam,False,5e-05,0.0001,64,2,True,0.1,True,target_epsilon,0.8050537109375,10.0,1e-05,250.0,True,flat,hooks,0.5870344278363147,0.621446949277138,0.6103896103896104,0.5636792452830188,0.7048996984958649,0.6119952989763191,0.674349764948816,0.7067901234567902,0.5172004744958482,0.6712082279355902,0.6224298141557928,0.6635436345796172,0.6944444444444444,0.5504151838671412,0.6774946357074537,9.995627412416464,00:00:36,00:35:46,2026-06-03T17:42:54
centralized_runs/archive/2026-06-03/bigger_model_convnextsmall_60run_9385373_20260603_171516/runs/convnextsmall_bigger_blockc_adam_fullbackbone_dp_targeteps10_clip250_dropout0_lrf1p5e-4_lrb7p5e-5_b64_e60_seed42_9385373,convnextsmall_bigger_blockc_adam_fullbackbone_dp_targeteps10_clip250_dropout0_lrf1p5e-4_lrb7p5e-5_b64_e60_seed42_9385373,completed,"ConvNeXtSmall bigger-model DP sweep from Slurm job 9385373. Failed non-DP baseline configs 01-08 were excluded. Archived run/config names and CSV fields use each run resolved_config.yml because configs 14-60 were updated to 60 epochs mid-sweep. Data/settings note: HPC PersistentDataset, patient-grouped manifest; data_csv=/N/u/wenytang/Quartz/embed_data/cleaned_data_points.csv; cleaned_data_root=/N/slate/wenytang/embed_cleaned; cache_dir=./centralized_runs/cache/convnext_256_ras_scale_v1; save_metric=balanced_accuracy; train/eval transforms use RAS orientation, 256x256 resize/pad/crop, ScaleIntensityd; train adds affine/flip/rotation augmentation.",PersistentDataset,ConvNeXtSmall,True,0.0,60,49,Adam,False,7.5e-05,0.00015,64,2,True,0.1,True,target_epsilon,0.8050537109375,10.0,1e-05,250.0,True,flat,hooks,0.6318457485910316,0.676427346238667,0.6103896103896104,0.6533018867924528,0.6869901835918426,0.6230339176661834,0.6769583937436843,0.7253086419753086,0.5207591933570581,0.6675202940639696,0.6152849171829006,0.669500461315408,0.6172839506172839,0.6132858837485172,0.6781823039054871,9.995627412416464,00:00:36,00:36:04,2026-06-03T17:42:54
centralized_runs/archive/2026-06-03/bigger_model_convnextsmall_60run_9385373_20260603_171516/runs/convnextsmall_bigger_blockc_adam_fullbackbone_dp_targeteps10_clip250_dropout0_lrf2e-4_lrb1e-4_b64_e60_seed42_9385373,convnextsmall_bigger_blockc_adam_fullbackbone_dp_targeteps10_clip250_dropout0_lrf2e-4_lrb1e-4_b64_e60_seed42_9385373,completed,"ConvNeXtSmall bigger-model DP sweep from Slurm job 9385373. Failed non-DP baseline configs 01-08 were excluded. Archived run/config names and CSV fields use each run resolved_config.yml because configs 14-60 were updated to 60 epochs mid-sweep. Data/settings note: HPC PersistentDataset, patient-grouped manifest; data_csv=/N/u/wenytang/Quartz/embed_data/cleaned_data_points.csv; cleaned_data_root=/N/slate/wenytang/embed_cleaned; cache_dir=./centralized_runs/cache/convnext_256_ras_scale_v1; save_metric=balanced_accuracy; train/eval transforms use RAS orientation, 256x256 resize/pad/crop, ScaleIntensityd; train adds affine/flip/rotation augmentation.",PersistentDataset,ConvNeXtSmall,True,0.0,60,47,Adam,False,0.0001,0.0002,64,2,True,0.1,True,target_epsilon,0.8050537109375,10.0,1e-05,250.0,True,flat,hooks,0.6371753246753247,0.6837019112962508,0.6493506493506493,0.625,0.6696236789226532,0.6246869645446158,0.6815093068552935,0.7037037037037037,0.5456702253855279,0.6669605844899228,0.6173114098677562,0.6736449775200269,0.6450617283950617,0.5895610913404508,0.6751211662041513,9.995627412416464,00:00:36,00:36:02,2026-06-03T17:42:54
centralized_runs/archive/2026-06-03/bigger_model_convnextsmall_60run_9385373_20260603_171516/runs/convnextsmall_bigger_blockc_adam_fullbackbone_dp_targeteps10_clip250_dropout0_lrf3e-4_lrb1p5e-4_b64_e60_seed42_9385373,convnextsmall_bigger_blockc_adam_fullbackbone_dp_targeteps10_clip250_dropout0_lrf3e-4_lrb1p5e-4_b64_e60_seed42_9385373,completed,"ConvNeXtSmall bigger-model DP sweep from Slurm job 9385373. Failed non-DP baseline configs 01-08 were excluded. Archived run/config names and CSV fields use each run resolved_config.yml because configs 14-60 were updated to 60 epochs mid-sweep. Data/settings note: HPC PersistentDataset, patient-grouped manifest; data_csv=/N/u/wenytang/Quartz/embed_data/cleaned_data_points.csv; cleaned_data_root=/N/slate/wenytang/embed_cleaned; cache_dir=./centralized_runs/cache/convnext_256_ras_scale_v1; save_metric=balanced_accuracy; train/eval transforms use RAS orientation, 256x256 resize/pad/crop, ScaleIntensityd; train adds affine/flip/rotation augmentation.",PersistentDataset,ConvNeXtSmall,True,0.0,60,26,Adam,False,0.00015,0.0003,64,2,True,0.1,True,target_epsilon,0.8050537109375,10.0,1e-05,250.0,True,flat,hooks,0.6472984562607205,0.7077615780445969,0.8181818181818182,0.47641509433962265,0.6471276342868805,0.6092493739290892,0.6545186942577216,0.6574074074074074,0.561091340450771,0.6782949880549782,0.5948167918808488,0.6544418083563991,0.7685185185185185,0.4211150652431791,0.6762817156942267,9.995627412416464,00:00:36,00:36:03,2026-06-03T17:42:54
centralized_runs/archive/2026-06-03/bigger_model_convnextsmall_60run_9385373_20260603_171516/runs/convnextsmall_bigger_blockc_adam_fullbackbone_dp_targeteps8_clip250_dropout0_lrf1e-4_lrb5e-5_b64_e60_seed42_9385373,convnextsmall_bigger_blockc_adam_fullbackbone_dp_targeteps8_clip250_dropout0_lrf1e-4_lrb5e-5_b64_e60_seed42_9385373,completed,"ConvNeXtSmall bigger-model DP sweep from Slurm job 9385373. Failed non-DP baseline configs 01-08 were excluded. Archived run/config names and CSV fields use each run resolved_config.yml because configs 14-60 were updated to 60 epochs mid-sweep. Data/settings note: HPC PersistentDataset, patient-grouped manifest; data_csv=/N/u/wenytang/Quartz/embed_data/cleaned_data_points.csv; cleaned_data_root=/N/slate/wenytang/embed_cleaned; cache_dir=./centralized_runs/cache/convnext_256_ras_scale_v1; save_metric=balanced_accuracy; train/eval transforms use RAS orientation, 256x256 resize/pad/crop, ScaleIntensityd; train adds affine/flip/rotation augmentation.",PersistentDataset,ConvNeXtSmall,True,0.0,60,59,Adam,False,5e-05,0.0001,64,2,True,0.1,True,target_epsilon,0.8868408203125,8.0,1e-05,250.0,True,flat,hooks,0.5970962999264886,0.6235757167360941,0.6753246753246753,0.5188679245283019,0.6934944927692414,0.6130771934449277,0.6752412752808166,0.7469135802469136,0.4792408066429419,0.6711013473962483,0.6097546241377796,0.6653852349779593,0.7438271604938271,0.47568208778173193,0.6752631476050929,7.998102367207291,00:00:36,00:35:56,2026-06-03T17:42:54
centralized_runs/archive/2026-06-03/bigger_model_convnextsmall_60run_9385373_20260603_171516/runs/convnextsmall_bigger_blockc_adam_fullbackbone_dp_targeteps8_clip250_dropout0_lrf2e-4_lrb1e-4_b64_e60_seed42_9385373,convnextsmall_bigger_blockc_adam_fullbackbone_dp_targeteps8_clip250_dropout0_lrf2e-4_lrb1e-4_b64_e60_seed42_9385373,completed,"ConvNeXtSmall bigger-model DP sweep from Slurm job 9385373. Failed non-DP baseline configs 01-08 were excluded. Archived run/config names and CSV fields use each run resolved_config.yml because configs 14-60 were updated to 60 epochs mid-sweep. Data/settings note: HPC PersistentDataset, patient-grouped manifest; data_csv=/N/u/wenytang/Quartz/embed_data/cleaned_data_points.csv; cleaned_data_root=/N/slate/wenytang/embed_cleaned; cache_dir=./centralized_runs/cache/convnext_256_ras_scale_v1; save_metric=balanced_accuracy; train/eval transforms use RAS orientation, 256x256 resize/pad/crop, ScaleIntensityd; train adds affine/flip/rotation augmentation.",PersistentDataset,ConvNeXtSmall,True,0.0,60,48,Adam,False,0.0001,0.0002,64,2,True,0.1,True,target_epsilon,0.8868408203125,8.0,1e-05,250.0,True,flat,hooks,0.6272053418279834,0.6705464346973782,0.7402597402597403,0.5141509433962265,0.6651678264141083,0.6151970475813893,0.6760394241612113,0.7037037037037037,0.5266903914590747,0.6700941920280457,0.6031149773735776,0.6545516453582882,0.7530864197530864,0.4531435349940688,0.676737904548645,7.998102367207291,00:00:36,00:35:58,2026-06-03T17:42:54
centralized_runs/archive/2026-06-03/bigger_model_convnextsmall_60run_9385373_20260603_171516/runs/convnextsmall_bigger_blockc_adam_fullbackbone_dp_targeteps8_clip250_dropout0_lrf3e-4_lrb1p5e-4_b64_e60_seed42_9385373,convnextsmall_bigger_blockc_adam_fullbackbone_dp_targeteps8_clip250_dropout0_lrf3e-4_lrb1p5e-4_b64_e60_seed42_9385373,completed,"ConvNeXtSmall bigger-model DP sweep from Slurm job 9385373. Failed non-DP baseline configs 01-08 were excluded. Archived run/config names and CSV fields use each run resolved_config.yml because configs 14-60 were updated to 60 epochs mid-sweep. Data/settings note: HPC PersistentDataset, patient-grouped manifest; data_csv=/N/u/wenytang/Quartz/embed_data/cleaned_data_points.csv; cleaned_data_root=/N/slate/wenytang/embed_cleaned; cache_dir=./centralized_runs/cache/convnext_256_ras_scale_v1; save_metric=balanced_accuracy; train/eval transforms use RAS orientation, 256x256 resize/pad/crop, ScaleIntensityd; train adds affine/flip/rotation augmentation.",PersistentDataset,ConvNeXtSmall,True,0.0,60,21,Adam,False,0.00015,0.0003,64,2,True,0.1,True,target_epsilon,0.8868408203125,8.0,1e-05,250.0,True,flat,hooks,0.6522757902474883,0.6948205096790003,0.7597402597402597,0.5448113207547169,0.6671972632408142,0.6055753262158956,0.6577698695136417,0.6666666666666666,0.5444839857651246,0.6765438945669877,0.6130771934449277,0.6661687389247689,0.7469135802469136,0.4792408066429419,0.681315751452195,7.998102367207291,00:00:36,00:35:51,2026-06-03T17:42:54
centralized_runs/archive/2026-06-03/bigger_model_convnextsmall_60run_9385373_20260603_171516/runs/convnextsmall_bigger_blockc_adam_fullbackbone_dp_targeteps5_clip250_dropout0_lrf1e-4_lrb5e-5_b64_e60_seed42_9385373,convnextsmall_bigger_blockc_adam_fullbackbone_dp_targeteps5_clip250_dropout0_lrf1e-4_lrb5e-5_b64_e60_seed42_9385373,completed,"ConvNeXtSmall bigger-model DP sweep from Slurm job 9385373. Failed non-DP baseline configs 01-08 were excluded. Archived run/config names and CSV fields use each run resolved_config.yml because configs 14-60 were updated to 60 epochs mid-sweep. Data/settings note: HPC PersistentDataset, patient-grouped manifest; data_csv=/N/u/wenytang/Quartz/embed_data/cleaned_data_points.csv; cleaned_data_root=/N/slate/wenytang/embed_cleaned; cache_dir=./centralized_runs/cache/convnext_256_ras_scale_v1; save_metric=balanced_accuracy; train/eval transforms use RAS orientation, 256x256 resize/pad/crop, ScaleIntensityd; train adds affine/flip/rotation augmentation.",PersistentDataset,ConvNeXtSmall,True,0.0,60,59,Adam,False,5e-05,0.0001,64,2,True,0.1,True,target_epsilon,1.129150390625,5.0,1e-05,250.0,True,flat,hooks,0.5930225434942417,0.624234256309728,0.7662337662337663,0.419811320754717,0.6907219111919403,0.5903079829532973,0.6386728761185069,0.7654320987654321,0.4151838671411625,0.6834562483586764,0.5950584332850051,0.6452301451312918,0.7808641975308642,0.4092526690391459,0.6813011734109176,4.9955350396691225,00:00:36,00:35:51,2026-06-03T17:42:54
centralized_runs/archive/2026-06-03/bigger_model_convnextsmall_60run_9385373_20260603_171516/runs/convnextsmall_bigger_blockc_adam_fullbackbone_dp_targeteps5_clip250_dropout0_lrf1p5e-4_lrb7p5e-5_b64_e60_seed42_9385373,convnextsmall_bigger_blockc_adam_fullbackbone_dp_targeteps5_clip250_dropout0_lrf1p5e-4_lrb7p5e-5_b64_e60_seed42_9385373,completed,"ConvNeXtSmall bigger-model DP sweep from Slurm job 9385373. Failed non-DP baseline configs 01-08 were excluded. Archived run/config names and CSV fields use each run resolved_config.yml because configs 14-60 were updated to 60 epochs mid-sweep. Data/settings note: HPC PersistentDataset, patient-grouped manifest; data_csv=/N/u/wenytang/Quartz/embed_data/cleaned_data_points.csv; cleaned_data_root=/N/slate/wenytang/embed_cleaned; cache_dir=./centralized_runs/cache/convnext_256_ras_scale_v1; save_metric=balanced_accuracy; train/eval transforms use RAS orientation, 256x256 resize/pad/crop, ScaleIntensityd; train adds affine/flip/rotation augmentation.",PersistentDataset,ConvNeXtSmall,True,0.0,60,45,Adam,False,7.5e-05,0.00015,64,2,True,0.1,True,target_epsilon,1.129150390625,5.0,1e-05,250.0,True,flat,hooks,0.6268990443518745,0.6668402352364616,0.7207792207792207,0.5330188679245284,0.6803760766983032,0.5892260884846887,0.6531933277682587,0.7253086419753086,0.4531435349940688,0.6782995807497125,0.5844591626026976,0.6401190633100479,0.6635802469135802,0.505338078291815,0.6851021616082442,4.9955350396691225,00:00:36,00:35:49,2026-06-03T17:42:54
centralized_runs/archive/2026-06-03/bigger_model_convnextsmall_60run_9385373_20260603_171516/runs/convnextsmall_bigger_blockc_adam_fullbackbone_dp_targeteps5_clip250_dropout0_lrf2e-4_lrb1e-4_b64_e60_seed42_9385373,convnextsmall_bigger_blockc_adam_fullbackbone_dp_targeteps5_clip250_dropout0_lrf2e-4_lrb1e-4_b64_e60_seed42_9385373,completed,"ConvNeXtSmall bigger-model DP sweep from Slurm job 9385373. Failed non-DP baseline configs 01-08 were excluded. Archived run/config names and CSV fields use each run resolved_config.yml because configs 14-60 were updated to 60 epochs mid-sweep. Data/settings note: HPC PersistentDataset, patient-grouped manifest; data_csv=/N/u/wenytang/Quartz/embed_data/cleaned_data_points.csv; cleaned_data_root=/N/slate/wenytang/embed_cleaned; cache_dir=./centralized_runs/cache/convnext_256_ras_scale_v1; save_metric=balanced_accuracy; train/eval transforms use RAS orientation, 256x256 resize/pad/crop, ScaleIntensityd; train adds affine/flip/rotation augmentation.",PersistentDataset,ConvNeXtSmall,True,0.0,60,47,Adam,False,0.0001,0.0002,64,2,True,0.1,True,target_epsilon,1.129150390625,5.0,1e-05,250.0,True,flat,hooks,0.6460885812300907,0.6807614555256064,0.7662337662337663,0.5259433962264151,0.6644824266433715,0.5978812442335574,0.6604224331092658,0.7129629629629629,0.48279952550415184,0.6741674354201869,0.5970464830191995,0.6480346499128627,0.7006172839506173,0.49347568208778175,0.6790399300424677,4.9955350396691225,00:00:36,00:35:58,2026-06-03T17:42:54
centralized_runs/archive/2026-06-03/bigger_model_convnextsmall_60run_9385373_20260603_171516/runs/convnextsmall_bigger_blockc_adam_fullbackbone_dp_targeteps5_clip250_dropout0_lrf3e-4_lrb1p5e-4_b64_e60_seed42_9385373,convnextsmall_bigger_blockc_adam_fullbackbone_dp_targeteps5_clip250_dropout0_lrf3e-4_lrb1p5e-4_b64_e60_seed42_9385373,completed,"ConvNeXtSmall bigger-model DP sweep from Slurm job 9385373. Failed non-DP baseline configs 01-08 were excluded. Archived run/config names and CSV fields use each run resolved_config.yml because configs 14-60 were updated to 60 epochs mid-sweep. Data/settings note: HPC PersistentDataset, patient-grouped manifest; data_csv=/N/u/wenytang/Quartz/embed_data/cleaned_data_points.csv; cleaned_data_root=/N/slate/wenytang/embed_cleaned; cache_dir=./centralized_runs/cache/convnext_256_ras_scale_v1; save_metric=balanced_accuracy; train/eval transforms use RAS orientation, 256x256 resize/pad/crop, ScaleIntensityd; train adds affine/flip/rotation augmentation.",PersistentDataset,ConvNeXtSmall,True,0.0,60,27,Adam,False,0.00015,0.0003,64,2,True,0.1,True,target_epsilon,1.129150390625,5.0,1e-05,250.0,True,flat,hooks,0.6484164420485174,0.6940241362411174,0.7142857142857143,0.5825471698113207,0.6823385000228882,0.6041639207416194,0.6464273684518841,0.7006172839506173,0.5077105575326216,0.6785686737612674,0.5865954922894425,0.6149261163100624,0.6666666666666666,0.5065243179122183,0.6988626342070731,4.9955350396691225,00:00:36,00:36:04,2026-06-03T17:42:54
